,Date,Origin ID,Origin Name,Destination ID,Destination Name,Daily Mean Travel Time,Daily Range - Lower,Daily Range - Upper,AM Mean Travel Time,AM Range - Lower,AM Range - Upper,PM Mean Travel Time,PM Range - Lower Bound Travel Time,PM Range - Upper Bound Travel Time,Midday Mean Travel Time,Midday Range - Lower,Midday Range - Upper,Evening Mean Travel Time,Evening Range - Lower,Evening Range - Upper,Early Morning Mean Travel Time,Early Morning Range - Lower,Early Morning Range - Upper,weekday,pred_daily_mean,month
1419,2019-05-25,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",627.0,467.0,841.0,590.452424800491,449.0,760.0,765.0,581.0,1006.0,811.5,608.0,1081.0,685.0,502.5,968.5,511.0,406.5,642.5,5,721.9877574992163,6
1420,2019-04-16,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",638.0,471.0,864.0,1069.0,929.0,1230.0,1019.0,710.0,1401.0,641.0,490.0,838.0,638.0,468.0,834.0,730.0,467.0,1139.0,1,728.0980152792299,5
1421,2019-05-20,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",746.0,510.0,1090.0,767.0,560.0,1049.0,837.0,547.0,1282.0,621.0,484.0,770.0,602.0,470.0,771.0,456.0,345.0,642.5,0,681.2874949814935,6
1422,2019-04-12,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1007.0,767.0,1322.0,1027.0,819.0,1306.0,1157.0,883.0,1517.0,1058.0,798.0,1403.0,921.0,809.0,1050.0,739.5,618.0,884.0,4,1046.9533759388553,5
1423,2019-04-18,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1053.0,855.0,1298.0,970.0,804.0,1171.0,1190.0,976.0,1451.0,931.0,834.0,1039.0,998.0,818.0,1216.0,648.0,545.0,769.0,3,1059.7290802176283,5
1424,2019-06-11,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",861.0,664.0,1115.0,810.0,692.0,947.0,1035.0,762.0,1407.0,780.0,649.0,938.0,874.0,659.0,1158.0,756.0,577.0,991.0,1,878.8788822278009,7
1425,2019-05-25,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1380.0,1140.0,1672.0,1370.0,1118.0,1677.0,1407.0,1141.0,1736.0,1433.0,1183.5,1697.5,1647.5,1276.5,2128.5,796.0,629.3443830570905,1139.0,5,1476.4004007817252,6
1426,2019-06-29,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",916.0,695.0,1209.0,752.0,613.0,923.0,943.0,674.0,1318.0,946.0,723.0,1238.0,900.0,737.0,1099.0,672.0,560.0,807.0,5,871.5107230304033,7
1427,2019-04-15,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1071.0,982.0,1168.0,991.5,767.0,1255.0,1525.5,1133.5,2053.5,1305.0,1023.0,1665.0,1208.0,945.0,1545.0,661.0,510.0,832.5,0,1325.5571082162858,5
1428,2019-06-01,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",660.0,514.0,848.0,626.7145488029468,469.5715162676489,805.0,765.0,581.0,1006.0,723.0,604.0,865.0,685.0,502.5,968.5,511.0,406.5,642.5,5,731.3602303445192,7
1429,2019-05-04,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",544.0,385.0,771.0,477.0,350.2216083486802,639.2216083486802,784.0,586.0,993.0,733.0,497.0,984.0,523.0,441.0,619.0,602.0,475.5,732.0,5,689.5959877993364,6
1430,2019-05-21,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1240.0,1041.0,1476.0,1105.0,910.0,1438.0,1627.0,1144.0,2314.0,1232.5,968.5,1569.0,1118.0,944.0,1324.0,726.5,554.5,943.0,1,1342.4916616489102,6
1431,2019-05-01,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1354.0,1048.0,1750.0,1321.0,1075.0,1592.6648250460416,1508.1611418047883,1183.5,1855.1074278698588,1371.0,1086.0,1670.0,1235.0,1055.5,1448.5,763.0,595.0,1023.4251074278704,2,1355.8313959726536,6
1432,2019-06-30,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",821.0,616.0,1093.0,703.0,613.0,806.0,907.0,682.0,1124.0,785.0,584.0,1057.0,815.0,638.0,1040.0,763.0,595.0,931.0,6,805.9283110928018,7
1433,2019-04-17,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",914.0,668.0,1252.0,916.0,708.0,1186.0,1045.0,753.0,1451.0,849.0,673.0,1070.0,899.0,642.0,1260.0,661.0,510.0,855.0,2,881.5882422888568,5
1434,2019-04-20,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",847.0,618.0,1162.0,795.5,606.0,1039.3081645181094,765.0,581.0,1006.0,941.0,731.0,1211.0,685.0,502.5,968.5,511.0,406.5,642.5,5,720.7298560818323,5
1435,2019-06-13,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",755.0,494.0,1154.0,615.0,493.0,768.0,1014.0,677.0,1520.0,713.0,547.0,920.5,568.0,413.0,780.0,640.0,430.0,945.0,3,742.7296458756236,7
1436,2019-05-05,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",920.0,757.0,1119.0,991.5,636.0,1568.0,908.0,764.0,1079.0,989.0,813.0,1202.0,924.0,781.0,1094.0,796.0,677.0,927.0,6,951.6433844664267,6
1437,2019-04-15,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",957.0,779.0,1176.0,1019.0,822.0,1263.0,1000.0,828.0,1209.0,916.0,740.0,1134.0,917.0,762.0,1104.0,597.1818600368324,443.5,788.0606200122775,0,1007.6594021688013,5
1438,2019-04-02,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",824.0,618.0,1099.0,815.0,678.0,1006.0,971.0,718.0,1312.0,742.0,596.0,924.0,777.0,610.0,988.0,756.0,577.0,991.0,1,868.248507965114,5
1439,2019-04-13,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1398.0,1155.0,1692.0,1379.0,1142.0,1696.4874155923876,1391.0,1164.0,1663.0,1457.0,1246.0,1704.0,1647.5,1276.5,2128.5,825.9924800491087,633.5,1139.0,5,1475.1424993643411,5
1440,2019-05-13,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1704.0,1121.0,2589.0,1716.0405156537722,1363.0220994475121,2522.0,1525.5,1133.5,2053.5,1305.0,1023.0,1665.0,1208.0,945.0,1545.0,1685.0,1427.0,1989.0,0,1326.8150096336694,6
1441,2019-05-18,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1073.0,870.0,1324.0,715.0,606.0,845.0,1218.0,998.0,1486.0,1063.0,883.0,1279.0,918.0,782.0,1078.0,740.0,574.0,954.0,5,1017.2257964040283,6
1442,2019-04-22,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",681.0,453.0,1023.0,795.5,551.0,1169.5,916.0,595.0,1409.0,746.0,559.5,1025.5,526.0,400.0,690.0,436.0,313.0,579.0,0,712.4213632639894,5
1443,2019-06-04,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",869.0,630.0,1197.0,1069.0,929.0,1230.0,1019.0,741.0,1401.0,772.0,553.0,979.0,758.0,540.0,1064.0,730.0,467.0,1139.0,1,738.728389541917,7
1444,2019-05-24,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1005.0,806.0,1254.0,1028.0,777.0,1359.0,1043.0,896.0,1215.0,977.0,751.0,1271.0,994.0,809.0,1221.0,739.5,618.0,884.0,4,1048.2112773562394,6
1445,2019-04-04,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",624.0,470.0,829.0,667.5,513.0,899.5,980.0,717.0,1341.5,713.0,547.0,920.5,667.0,502.0,886.0,640.0,430.0,945.0,3,732.0992716129366,5
1446,2019-06-01,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1611.0,962.0,2700.0,1476.0,863.0,2522.0,1768.3634131368945,1445.0,2350.0908532842236,1962.0,1050.0,3666.0,1409.0,1159.0,1835.0,1257.596071209341,1018.0,1874.6685082872982,5,1344.4959752968155,7
1447,2019-04-02,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",791.0,534.0,1172.0,818.0,493.0,1359.0,876.0,615.0,1248.0,649.0,474.0,905.0,813.0,598.0,1105.0,704.0,537.0,924.0,1,695.70624557935,5
1448,2019-04-17,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",733.0,523.0,1027.0,739.5,516.0,970.0,961.0,667.0,1341.0,687.0,516.0,921.0,733.0,529.5,993.5,454.0,337.0,629.0,2,709.045979903093,5
1449,2019-04-15,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",851.0,651.0,1112.0,891.0,669.0,1096.0,902.0,680.0,1197.0,851.0,664.0,1091.0,716.0,526.0,974.0,519.0,402.0,703.0,0,852.5718559498732,5
1450,2019-06-09,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",902.0,707.0,1150.0,834.0,621.0,1121.0,896.0,749.0,1070.0,963.0,793.0,1170.0,817.0,609.0,1095.0,763.0,595.0,931.0,6,805.9283110928018,7
1451,2019-06-22,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",599.0,414.0,867.0,572.0,427.0,736.0,650.0,520.0,812.0,650.0,423.0,999.0,667.0,480.0,914.0,602.0,475.5,732.0,5,698.9684606446394,7
1452,2019-04-06,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1012.0,822.0,1245.0,715.0,606.0,845.0,1065.0,898.0,1263.0,1017.0,779.0,1326.0,966.0,823.0,1135.0,740.0,574.0,954.0,5,1015.9678949866443,5
1453,2019-05-10,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1449.0,1192.0,1761.0,1367.0,1269.0,1472.0,1567.0,1294.0,1897.0,1486.0,1143.0,1931.0,1288.0,1118.0,1484.0,979.0,819.5,1198.1611418047878,4,1507.3858817339365,6
1454,2019-05-07,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",738.0,511.0,1065.0,792.0,574.0,1091.0,921.5,653.5,1256.5,649.0,474.0,905.0,697.5,518.0,911.0,704.0,537.0,924.0,1,696.9641469967341,6
1455,2019-06-08,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1333.0,1151.0,1544.0,1285.0,1050.0,1567.0,1429.0,1185.0,1722.0,1301.0,1232.0,1375.0,1647.5,1276.5,2128.5,756.0,577.0,991.0,5,1485.7728736270285,7
1456,2019-06-04,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",671.0,476.0,947.0,746.0,445.0,1251.0,921.5,653.5,1256.5,649.0,474.0,905.0,584.0,490.0,696.0,704.0,537.0,924.0,1,706.3366198420372,7
1457,2019-05-21,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",974.0,759.0,1248.0,1040.5,846.0,1327.5,1039.0,849.0,1272.0,1061.0,831.0,1356.0,786.0,654.0,945.0,1228.0,819.5,1859.0,1,1024.593955601426,6
1458,2019-05-09,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",979.0,795.0,1206.0,967.0,792.0,1181.0,1051.0,843.0,1310.0,937.0,791.0,1110.0,973.0,764.0,1239.0,648.0,545.0,769.0,3,1060.9869816350124,6
1459,2019-06-21,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1534.0,1106.0,2128.0,1367.0,1238.0,1560.0,1525.5,1288.0,1807.0,1806.0,1102.0,2959.0,1288.0,1118.0,1484.0,1160.0,1009.0,1457.0,4,1516.7583545792395,7
1460,2019-04-14,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",751.0,488.0,1156.0,709.0,534.0,915.1657458563536,674.0,465.0,856.0,745.0,489.0,1137.0,640.5,520.5,899.5,461.0,349.0,642.5,6,655.1474441442307,5
1461,2019-04-15,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1334.0,1132.0,1573.0,1457.0,1118.0,1845.0,1428.5,1168.5,1748.0,1233.0,1088.0,1428.0,1196.5,970.0,1478.0,756.0,577.0,991.0,0,1466.8340065464984,5
1462,2019-05-11,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",648.0,499.0,843.0,613.0,460.0,791.0,665.0,508.0,870.0,583.0,482.0,705.0,667.0,480.0,914.0,600.0,502.0,717.0,5,689.5959877993364,6
1463,2019-04-23,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",744.0,493.0,1123.0,604.0,459.0,795.0,921.5,653.5,1256.5,649.0,474.0,905.0,697.5,518.0,911.0,704.0,537.0,924.0,1,695.70624557935,5
1464,2019-04-18,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1367.0,1057.0,1769.0,1367.0,1103.5,1659.07182320442,1624.5,1137.0,2327.0,1042.0,918.0,1182.0,1337.0,1126.0,1604.0,779.0,618.0,1034.0,3,1377.6267862651125,5
1465,2019-04-11,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",957.0,750.0,1222.0,952.0,789.0,1149.0,1124.0,942.0,1340.0,896.0,741.0,1084.0,990.0,783.0,1252.0,648.0,545.0,769.0,3,1059.7290802176283,5
1466,2019-04-09,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1335.0,1150.0,1548.0,1380.0,1183.0,1610.0,1366.0,1129.0,1664.5,1331.0,1144.0,1550.0,1113.5,984.5,1262.0,1685.0,1427.0,1989.0,1,1482.5106585617389,5
1467,2019-06-29,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1063.0,837.0,1351.0,715.0,606.0,845.0,1150.0,932.0,1418.0,1059.0,813.0,1380.0,1026.0,828.0,1272.0,740.0,574.0,954.0,5,1026.5982692493312,7
1468,2019-04-19,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",739.0,534.0,1024.0,711.0,527.0,893.0,904.0,691.0,1184.0,721.0,538.0,975.0,699.0,540.0,915.0,454.0,341.6767955801106,636.0,4,719.3235673341635,5
1469,2019-05-18,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1500.0,1137.0,1979.0,1478.9122160834868,1205.4561080417434,1908.280540208717,1585.0,1401.0,1743.0,1639.0,1269.0,2115.0,1647.5,1276.5,2128.5,1154.5,927.5,1436.0,5,1476.4004007817252,6
1470,2019-04-21,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1249.0,916.0,1703.0,1110.0,912.5,1469.7010435850216,1373.4284837323512,1133.3571209330878,1714.5,1361.0,1021.0,1814.0,1113.5,898.0,1331.0423572744012,730.0,559.6276856967463,945.0,6,1268.2831890965272,5
1471,2019-06-07,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",843.0,597.0,1192.0,1084.0,760.0,1545.0,1081.0,902.0,1296.0,890.0,647.0,1151.0,619.0,488.0,785.0,519.0,396.0,699.5,4,762.3457112967302,7
1472,2019-04-13,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1239.0,1033.0,1486.0,1476.0,863.0,2522.0,1364.0,1129.0,1691.0,1325.0,1184.0,1484.0,1094.767955801105,861.0,1324.0,726.5,554.0,943.0,5,1333.8656010341285,5
1473,2019-06-05,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",819.0,624.0,1075.0,799.0,660.0,967.0,859.0,677.0,1091.0,792.0,599.0,1048.0,838.0,613.0,1144.0,661.0,510.0,855.0,2,892.2186165515441,7
1474,2019-06-15,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1063.0,870.0,1299.0,715.0,606.0,845.0,1160.0,935.0,1438.0,1003.0,856.0,1175.0,1122.0,970.0,1297.0,740.0,574.0,954.0,5,1026.5982692493312,7
1475,2019-04-13,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",837.0,481.0,1457.0,786.0,601.0,1027.0,784.0,586.0,993.0,867.0,488.0,1538.0,667.0,480.0,914.0,602.0,475.5,732.0,5,688.3380863819524,5
1476,2019-06-23,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",645.0,452.0,920.0,610.0,460.0,786.0,674.0,465.0,856.0,739.0,573.5,1014.0,640.5,520.5,899.5,411.0745856353591,301.0745856353591,548.5,6,665.7778184069181,7
1477,2019-06-26,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1353.0,1119.0,1636.0,1393.5,1154.5,1698.5,1532.5,1297.0,1714.5,1423.5,1209.5,1647.5,1213.5,984.5,1485.5,763.0,595.0,1018.6433394720689,2,1506.480767148169,7
1478,2019-05-17,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",794.0,579.0,1089.0,1084.0,760.0,1545.0,1078.0,804.5,1372.5,765.0,615.0,951.0,680.0,536.0,862.0,489.11525475752,365.0,671.0,4,752.9732384514273,6
1479,2019-06-21,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",776.0,501.0,1203.0,711.0,527.0,893.0,904.0,691.0,1184.0,721.0,533.0,975.0,694.0,491.0,982.0,479.0,364.0,667.5,4,729.9539415968504,7
1480,2019-06-01,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",820.0,573.0,1173.0,772.3241252302025,586.0,1022.0,784.0,586.0,993.0,733.0,497.0,984.0,758.0,503.0,1142.0,602.0,475.5,732.0,5,698.9684606446394,7
1481,2019-06-20,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",863.0,590.0,1264.0,652.0,586.0,725.0,1077.0,857.0,1519.0,727.0,552.0,1007.0,667.0,495.0,898.0,522.9467464702271,403.0,703.9467464702271,3,775.1214155755034,7
1482,2019-04-06,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1367.0,1004.0,1862.0,1476.0,863.0,2522.0,1525.5,1208.9309392265195,1875.5,1397.5,1112.0,1755.0,1225.9281767955804,987.5,1516.0,779.0,618.0,1034.0,5,1333.8656010341285,5
1483,2019-05-17,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",689.0,536.0,886.0,711.0,527.0,893.0,904.0,691.0,1184.0,721.0,538.0,975.0,615.0,541.0,700.0,438.0,316.0,593.6352056476366,4,720.5814687515475,6
1484,2019-06-16,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",680.0,481.0,963.0,644.9858809085327,489.98588090853275,834.5,674.0,465.0,856.0,739.0,573.5,1014.0,640.5,520.5,899.5,435.0666052793124,312.0,576.1332105586248,6,665.7778184069181,7
1485,2019-06-10,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",903.0,679.0,1200.0,901.0,719.0,1130.0,1008.0,732.0,1389.0,908.0,706.0,1167.0,714.0,593.0,859.0,544.0,429.1869244935542,745.0,0,863.2022302125604,7
1486,2019-05-01,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",738.0,497.0,1097.0,654.0,444.0,965.0,1004.0,820.0,1229.0,525.0,476.0,579.0,546.0,413.0,720.0,454.0,340.0,633.0,2,710.3038813204771,6
1487,2019-04-10,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1420.0,1184.0,1703.0,1478.0,1185.0,1844.0,1457.0,1239.0,1714.0,1423.5,1209.5,1647.5,1278.0662983425395,1025.613259668508,1563.4530386740316,899.0,677.0,1172.0,2,1495.8503928854818,5
1488,2019-05-13,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",808.0,574.0,1137.0,903.0,664.0,1227.0,1082.0,691.0,1694.0,703.0,567.0,871.0,663.0,515.0,852.0,506.3288827501535,377.0,677.0,0,853.8297573672572,6
1489,2019-04-23,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1329.0,1125.0,1568.0,1370.0,1183.0,1555.0,1286.0,1079.0,1534.0,1331.0,1144.0,1550.0,1113.5,984.5,1262.0,1685.0,1427.0,1989.0,1,1482.5106585617389,5
1490,2019-06-09,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",763.0,520.0,1118.0,469.0,359.0,621.0,773.0,515.5,1193.5,796.0,543.0,1169.0,560.5,461.5,732.0,779.0,518.0,1172.0,6,633.3860487070381,7
1491,2019-06-02,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",999.0,791.0,1261.0,991.5,636.0,1568.0,1097.0,879.0,1369.0,1046.0,832.0,1316.0,891.0,735.0,1080.0,796.0,677.0,927.0,6,961.0158573117301,7
1492,2019-04-02,3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",985.0,756.0,1283.0,1008.0,772.0,1315.0,1080.0,762.0,1530.0,887.0,745.0,1055.0,995.0,815.0,1215.0,1228.0,819.5,1859.0,1,1023.336054184042,5
1493,2019-04-19,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",947.0,716.0,1252.0,866.0,652.0,1149.0,1018.0,786.0,1320.0,956.0,735.0,1243.0,968.0,726.0,1292.0,734.0,552.0,977.0,4,891.8658297199272,5
1494,2019-04-07,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",590.0,441.0,787.0,561.096992019644,425.0,725.0,674.0,465.0,856.0,739.0,573.5,1014.0,640.5,520.5,899.5,385.0,276.0,518.0,6,655.1474441442307,5
1495,2019-05-24,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",859.0,597.0,1235.0,1084.0,760.0,1545.0,956.0,778.0,1174.0,890.0,647.0,1151.0,659.0,475.0,913.0,520.5,402.0,703.0,4,752.9732384514273,6
1496,2019-06-16,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1124.0,908.0,1392.0,1031.1878453038673,813.0,1295.0,1252.0,996.1270718232045,1542.0,1203.5,994.0,1457.0,933.8121546961327,737.0,1188.8121546961327,672.0,518.0,865.4834254143645,6,1278.913563359214,7
1497,2019-04-11,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1308.0,1029.0,1662.0,1252.7200736648247,1017.0,1560.0,1624.5,1137.0,2327.0,1042.0,918.0,1182.0,1337.0,1126.0,1604.0,740.0,576.0,978.0,3,1377.6267862651125,5
1498,2019-04-20,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",868.0,672.0,1121.0,776.0,616.0,978.0,939.0,723.0,1220.0,895.0,699.0,1146.0,699.0,579.0,843.0,672.0,560.0,807.0,5,860.8803487677162,5
1499,2019-05-29,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",786.0,473.0,1306.0,739.5,516.0,970.0,961.0,667.0,1341.0,609.0,399.0,929.0,733.0,529.5,993.5,482.42065684469003,365.0,670.0,2,710.3038813204771,6
