,Date,Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds),weekday
1501,2019-04-16,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1004.0,798.0,1264.0,953.0,835.0,1089.0,1165.0,904.0,1502.0,944.0,771.0,1155.0,943.0,771.0,1154.0,,,,1
1502,2019-04-30,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",735.0,510.0,1058.0,603.0,499.0,728.0,903.0,637.0,1280.0,644.0,458.0,905.0,511.0,423.0,616.0,,,,1
1503,2019-06-29,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",,,,,,,,,,,,,,,,,,,5
1504,2019-05-28,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",640.0,484.0,847.0,,,,,,,705.0,536.0,926.0,512.0,462.0,568.0,,,,1
1505,2019-06-19,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",962.0,751.0,1233.0,879.0,658.0,1174.0,1140.0,996.0,1303.0,1049.0,784.0,1404.0,843.0,733.0,971.0,,,,2
1506,2019-06-29,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1423.0,1135.0,1782.0,,,,,,,,,,,,,,,,5
1507,2019-04-29,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",,,,,,,,,,,,,,,,,,,0
1508,2019-05-28,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",862.0,674.0,1103.0,,,,834.0,714.0,974.0,883.0,664.0,1176.0,860.0,690.0,1074.0,,,,1
1509,2019-05-28,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",921.0,566.0,1499.0,757.0,473.0,1212.0,1622.0,1334.0,1971.0,893.0,623.0,1281.0,576.0,485.0,684.0,,,,1
1510,2019-06-18,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1427.0,1162.0,1750.0,,,,,,,,,,,,,,,,1
1511,2019-05-28,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",,,,,,,,,,,,,,,,,,,1
1512,2019-05-19,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1062.0,771.0,1461.0,1279.0,745.0,2196.0,1070.0,919.0,1246.0,1098.0,832.0,1448.0,836.0,670.0,1042.0,,,,6
1513,2019-04-09,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",942.0,772.0,1150.0,955.0,815.0,1119.0,972.0,842.0,1121.0,922.0,740.0,1148.0,931.0,736.0,1177.0,,,,1
1514,2019-06-14,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1045.0,725.0,1507.0,,,,1337.0,803.0,2228.0,942.0,772.0,1151.0,912.0,683.0,1217.0,,,,4
1515,2019-05-05,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1068.0,851.0,1341.0,,,,,,,,,,,,,,,,6
1516,2019-05-11,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1420.0,1100.0,1833.0,,,,1654.0,1316.0,2078.0,1270.0,1072.0,1505.0,,,,,,,5
1517,2019-04-04,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",947.0,773.0,1161.0,,,,1036.0,883.0,1215.0,900.0,749.0,1082.0,974.0,811.0,1169.0,,,,3
1518,2019-05-03,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1005.0,804.0,1258.0,1090.0,819.0,1452.0,1121.0,913.0,1376.0,1015.0,785.0,1312.0,951.0,801.0,1130.0,,,,4
1519,2019-05-28,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",,,,,,,,,,,,,,,,,,,1
1520,2019-04-28,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1127.0,925.0,1373.0,,,,,,,,,,,,,,,,6
1521,2019-05-25,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",873.0,678.0,1123.0,676.0,562.0,814.0,975.0,784.0,1213.0,904.0,713.0,1145.0,763.0,626.0,930.0,,,,5
1522,2019-06-27,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",861.0,593.0,1251.0,,,,1039.0,890.0,1213.0,,,,773.0,524.0,1141.0,,,,3
1523,2019-04-01,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",814.0,530.0,1252.0,734.0,567.0,951.0,1394.0,1019.0,1907.0,604.0,474.0,770.0,,,,,,,0
1524,2019-05-25,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",540.0,417.0,699.0,,,,,,,526.0,414.0,670.0,,,,,,,5
1525,2019-05-22,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",931.0,576.0,1506.0,712.0,571.0,886.0,931.0,647.0,1341.0,,,,723.0,500.0,1044.0,,,,2
1526,2019-05-21,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1456.0,1117.0,1897.0,,,,,,,,,,,,,,,,1
1527,2019-04-08,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1688.0,1049.0,2717.0,,,,,,,,,,,,,,,,0
1528,2019-04-17,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1206.0,997.0,1459.0,,,,,,,,,,1316.0,1068.0,1621.0,,,,2
1529,2019-05-27,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1270.0,1003.0,1607.0,,,,1340.0,1084.0,1658.0,1325.0,1046.0,1678.0,,,,,,,0
1530,2019-06-17,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1506.0,1036.0,2188.0,,,,,,,1224.0,1125.0,1331.0,,,,,,,0
1531,2019-05-03,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1193.0,956.0,1489.0,,,,,,,1271.0,1058.0,1528.0,,,,,,,4
1532,2019-04-06,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",877.0,690.0,1114.0,798.0,700.0,910.0,935.0,721.0,1213.0,890.0,707.0,1120.0,783.0,608.0,1008.0,,,,5
1533,2019-06-24,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",845.0,651.0,1096.0,830.0,669.0,1029.0,907.0,683.0,1204.0,866.0,672.0,1116.0,731.0,582.0,918.0,,,,0
1534,2019-04-12,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",774.0,549.0,1092.0,,,,1001.0,816.0,1227.0,731.0,577.0,925.0,650.0,471.0,897.0,,,,4
1535,2019-04-21,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",648.0,475.0,883.0,,,,,,,713.0,524.0,969.0,,,,,,,6
1536,2019-04-28,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",617.0,466.0,817.0,,,,,,,624.0,472.0,826.0,,,,,,,6
1537,2019-06-14,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",893.0,695.0,1147.0,953.0,751.0,1209.0,1023.0,777.0,1345.0,871.0,685.0,1107.0,787.0,670.0,925.0,,,,4
1538,2019-05-02,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",709.0,460.0,1090.0,,,,,,,,,,722.0,499.0,1044.0,,,,3
1539,2019-06-18,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",838.0,655.0,1073.0,767.0,657.0,894.0,920.0,714.0,1186.0,863.0,696.0,1071.0,768.0,592.0,995.0,,,,1
1540,2019-04-26,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1403.0,1172.0,1678.0,,,,,,,,,,,,,,,,4
1541,2019-05-12,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",595.0,444.0,796.0,,,,,,,631.0,483.0,824.0,,,,,,,6
1542,2019-06-06,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",824.0,496.0,1368.0,,,,,,,,,,717.0,607.0,847.0,,,,3
1543,2019-04-24,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1402.0,1150.0,1709.0,,,,,,,,,,,,,,,,2
1544,2019-04-29,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1183.0,1049.0,1335.0,,,,,,,1136.0,1047.0,1233.0,,,,,,,0
1545,2019-05-09,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1296.0,1150.0,1460.0,,,,,,,,,,1283.0,1192.0,1381.0,,,,3
1546,2019-04-12,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",759.0,540.0,1068.0,,,,904.0,691.0,1184.0,667.0,538.0,827.0,797.0,600.0,1058.0,,,,4
1547,2019-05-19,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",2142.0,959.0,4785.0,3223.0,2050.0,5068.0,523.0,438.0,623.0,1183.0,639.0,2189.0,,,,888.0,597.0,1321.0,6
1548,2019-05-05,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",795.0,633.0,999.0,758.0,605.0,950.0,826.0,652.0,1046.0,818.0,664.0,1008.0,820.0,648.0,1037.0,609.0,539.0,688.0,6
1549,2019-06-20,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",678.0,469.0,980.0,635.0,466.0,864.0,,,,564.0,451.0,704.0,728.0,470.0,1127.0,,,,3
1550,2019-06-19,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",721.0,507.0,1025.0,,,,827.0,640.0,1069.0,569.0,449.0,721.0,761.0,506.0,1144.0,,,,2
1551,2019-06-24,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",664.0,489.0,900.0,,,,755.0,581.0,983.0,542.0,435.0,674.0,538.0,412.0,703.0,,,,0
1552,2019-06-12,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",793.0,527.0,1193.0,,,,,,,,,,,,,,,,2
1553,2019-05-22,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",925.0,669.0,1279.0,916.0,708.0,1184.0,1085.0,761.0,1546.0,771.0,621.0,958.0,961.0,688.0,1341.0,,,,2
1554,2019-05-14,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1006.0,792.0,1278.0,1164.0,882.0,1537.0,978.0,899.0,1065.0,978.0,746.0,1283.0,956.0,790.0,1158.0,,,,1
1555,2019-06-25,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1214.0,928.0,1588.0,,,,,,,1317.0,1002.0,1730.0,,,,,,,1
1556,2019-05-27,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",621.0,446.0,865.0,,,,,,,,,,646.0,419.0,994.0,,,,0
1557,2019-05-06,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1371.0,1087.0,1729.0,,,,,,,1511.0,1140.0,2001.0,,,,,,,0
1558,2019-04-20,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",597.0,409.0,872.0,,,,,,,661.0,444.0,984.0,,,,,,,5
1559,2019-04-04,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1286.0,1031.0,1603.0,,,,,,,,,,,,,,,,3
1560,2019-06-25,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",875.0,709.0,1079.0,856.0,733.0,1000.0,972.0,773.0,1221.0,797.0,689.0,921.0,952.0,709.0,1278.0,,,,1
1561,2019-05-31,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",928.0,677.0,1272.0,841.0,720.0,984.0,1103.0,806.0,1509.0,847.0,647.0,1107.0,988.0,708.0,1380.0,,,,4
1562,2019-06-09,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1167.0,910.0,1497.0,,,,,,,1282.0,1066.0,1541.0,,,,,,,6
1563,2019-05-31,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1215.0,858.0,1721.0,,,,,,,,,,,,,,,,4
1564,2019-05-26,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",904.0,667.0,1227.0,744.0,637.0,869.0,784.0,602.0,1020.0,991.0,750.0,1308.0,791.0,552.0,1134.0,,,,6
1565,2019-05-01,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",692.0,490.0,978.0,,,,,,,750.0,585.0,961.0,614.0,450.0,837.0,,,,2
1566,2019-06-07,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",846.0,649.0,1103.0,,,,1010.0,750.0,1361.0,855.0,685.0,1068.0,794.0,599.0,1053.0,,,,4
1567,2019-06-16,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",554.0,393.0,781.0,469.0,354.0,621.0,,,,562.0,403.0,783.0,495.0,458.0,534.0,,,,6
1568,2019-06-28,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",956.0,727.0,1257.0,800.0,669.0,956.0,1083.0,787.0,1491.0,940.0,733.0,1204.0,918.0,711.0,1184.0,,,,4
1569,2019-04-10,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",,,,,,,,,,,,,,,,,,,2
1570,2019-04-08,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1222.0,1082.0,1381.0,1219.0,1106.0,1342.0,,,,1228.0,1056.0,1428.0,,,,,,,0
1571,2019-04-05,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",851.0,629.0,1151.0,775.0,594.0,1012.0,,,,913.0,671.0,1244.0,,,,,,,4
1572,2019-04-15,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",627.0,490.0,803.0,704.0,562.0,882.0,,,,,,,611.0,467.0,798.0,,,,0
1573,2019-04-10,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",875.0,614.0,1247.0,644.0,459.0,902.0,1193.0,913.0,1560.0,687.0,530.0,889.0,828.0,617.0,1111.0,,,,2
1574,2019-05-18,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1425.0,970.0,2094.0,,,,,,,1450.0,1005.0,2093.0,,,,,,,5
1575,2019-04-28,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",760.0,537.0,1077.0,,,,,,,923.0,716.0,1189.0,,,,,,,6
1576,2019-05-11,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",792.0,564.0,1112.0,,,,,,,,,,747.0,538.0,1036.0,,,,5
1577,2019-04-27,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",662.0,457.0,960.0,,,,,,,747.0,509.0,1094.0,,,,500.0,396.0,631.0,5
1578,2019-04-29,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",843.0,637.0,1115.0,,,,1044.0,792.0,1374.0,795.0,632.0,999.0,730.0,558.0,956.0,,,,0
1579,2019-05-24,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",885.0,648.0,1208.0,745.0,619.0,897.0,1102.0,769.0,1581.0,853.0,623.0,1168.0,922.0,759.0,1121.0,,,,4
1580,2019-06-03,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1266.0,1070.0,1497.0,,,,,,,,,,,,,,,,0
1581,2019-06-12,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",955.0,793.0,1149.0,911.0,803.0,1033.0,1060.0,959.0,1171.0,1002.0,850.0,1182.0,845.0,701.0,1018.0,,,,2
1582,2019-04-11,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",858.0,556.0,1325.0,,,,1088.0,742.0,1594.0,944.0,554.0,1608.0,844.0,609.0,1169.0,,,,3
1583,2019-05-16,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1320.0,1100.0,1585.0,,,,1408.0,1274.0,1557.0,,,,,,,,,,3
1584,2019-05-10,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",754.0,598.0,952.0,,,,,,,,,,675.0,584.0,779.0,,,,4
1585,2019-06-08,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",651.0,484.0,874.0,,,,610.0,459.0,810.0,674.0,497.0,913.0,,,,,,,5
1586,2019-04-18,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",934.0,702.0,1243.0,787.0,666.0,929.0,958.0,742.0,1235.0,943.0,695.0,1279.0,977.0,725.0,1316.0,,,,3
1587,2019-04-08,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",933.0,666.0,1309.0,,,,1126.0,785.0,1615.0,793.0,616.0,1021.0,968.0,694.0,1351.0,,,,0
1588,2019-04-15,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",621.0,472.0,817.0,,,,,,,,,,,,,,,,0
1589,2019-04-30,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",852.0,639.0,1135.0,,,,957.0,671.0,1363.0,833.0,642.0,1081.0,783.0,619.0,990.0,,,,1
1590,2019-05-10,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",688.0,507.0,932.0,,,,701.0,513.0,958.0,646.0,478.0,871.0,681.0,506.0,915.0,,,,4
1591,2019-06-28,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1444.0,1238.0,1684.0,,,,,,,,,,,,,,,,4
1592,2019-06-17,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1159.0,933.0,1441.0,,,,,,,,,,,,,,,,0
1593,2019-06-28,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",739.0,557.0,980.0,,,,798.0,568.0,1120.0,699.0,564.0,866.0,710.0,619.0,815.0,,,,4
1594,2019-05-03,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",798.0,530.0,1200.0,,,,,,,,,,,,,,,,4
1595,2019-06-07,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1251.0,1087.0,1438.0,,,,,,,,,,,,,,,,4
1596,2019-04-25,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1436.0,1192.0,1729.0,,,,,,,,,,,,,,,,3
1597,2019-04-19,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1483.0,1137.0,1934.0,,,,,,,,,,,,,,,,4
1598,2019-04-22,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",977.0,811.0,1177.0,1105.0,979.0,1247.0,1078.0,883.0,1317.0,929.0,796.0,1084.0,843.0,764.0,931.0,,,,0
1599,2019-05-03,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",913.0,693.0,1203.0,907.0,691.0,1191.0,1054.0,784.0,1418.0,839.0,668.0,1053.0,873.0,679.0,1123.0,,,,4
1600,2019-06-30,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1172.0,551.0,2489.0,,,,,,,,,,,,,,,,6
1601,2019-06-20,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1034.0,810.0,1320.0,1086.0,856.0,1378.0,1096.0,906.0,1325.0,1082.0,826.0,1417.0,905.0,777.0,1053.0,,,,3
1602,2019-06-22,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1439.0,1145.0,1809.0,,,,1339.0,1192.0,1504.0,1343.0,1145.0,1574.0,1753.0,1314.0,2339.0,,,,5
1603,2019-06-23,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",883.0,716.0,1089.0,,,,935.0,789.0,1109.0,914.0,719.0,1164.0,859.0,721.0,1025.0,,,,6
1604,2019-05-20,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",874.0,582.0,1312.0,,,,1113.0,771.0,1606.0,792.0,550.0,1141.0,612.0,497.0,755.0,,,,0
1605,2019-06-09,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1304.0,1101.0,1545.0,,,,,,,1419.0,1197.0,1681.0,,,,,,,6
1606,2019-04-25,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",922.0,668.0,1274.0,998.0,725.0,1374.0,1118.0,800.0,1561.0,831.0,636.0,1087.0,867.0,652.0,1153.0,,,,3
1607,2019-05-06,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",889.0,637.0,1241.0,919.0,709.0,1190.0,997.0,704.0,1410.0,944.0,675.0,1320.0,696.0,529.0,915.0,,,,0
1608,2019-05-14,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1379.0,1128.0,1685.0,,,,,,,,,,,,,,,,1
1609,2019-05-02,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",829.0,656.0,1048.0,765.0,667.0,879.0,809.0,663.0,988.0,808.0,639.0,1022.0,949.0,723.0,1246.0,,,,3
1610,2019-05-13,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",847.0,568.0,1264.0,906.0,585.0,1402.0,916.0,706.0,1189.0,,,,632.0,540.0,740.0,,,,0
